39.0,13.0,White,2174.0
50.0,13.0,White,0.0
38.0,9.0,White,0.0
53.0,7.0,Black,0.0
28.0,13.0,Black,0.0
37.0,14.0,White,0.0
49.0,5.0,Black,0.0
52.0,9.0,White,0.0
31.0,14.0,White,14084.0
42.0,13.0,White,5178.0
37.0,10.0,Black,0.0
30.0,13.0,Asian-Pac-Islander,0.0
23.0,13.0,White,0.0
32.0,12.0,Black,0.0
40.0,11.0,Asian-Pac-Islander,0.0
34.0,4.0,Amer-Indian-Eskimo,0.0
25.0,9.0,White,0.0
32.0,9.0,White,0.0
38.0,7.0,White,0.0
43.0,14.0,White,0.0
40.0,16.0,White,0.0
54.0,9.0,Black,0.0
35.0,5.0,Black,0.0
43.0,7.0,White,0.0
59.0,9.0,White,0.0
56.0,13.0,White,0.0
19.0,9.0,White,0.0
54.0,10.0,Asian-Pac-Islander,0.0
39.0,9.0,White,0.0
49.0,9.0,White,0.0
23.0,12.0,White,0.0
20.0,10.0,Black,0.0
45.0,13.0,White,0.0
30.0,10.0,White,0.0
22.0,10.0,Black,0.0
48.0,7.0,White,0.0
21.0,10.0,White,0.0
19.0,9.0,White,0.0
31.0,10.0,White,0.0
48.0,12.0,White,0.0
31.0,5.0,White,0.0
53.0,13.0,White,0.0
24.0,13.0,White,0.0
49.0,9.0,White,0.0
25.0,9.0,White,0.0
57.0,13.0,Black,0.0
53.0,9.0,White,0.0
44.0,14.0,White,0.0
41.0,11.0,White,0.0
29.0,11.0,White,0.0
25.0,10.0,Other,0.0
18.0,9.0,White,0.0
47.0,15.0,White,0.0
50.0,13.0,White,0.0
47.0,9.0,White,0.0
43.0,10.0,White,0.0
46.0,3.0,White,0.0
35.0,11.0,White,0.0
41.0,9.0,White,0.0
30.0,9.0,White,5013.0
30.0,13.0,White,2407.0
32.0,4.0,White,0.0
48.0,9.0,White,0.0
42.0,16.0,White,0.0
29.0,10.0,White,0.0
36.0,9.0,White,0.0
28.0,10.0,White,0.0
53.0,9.0,White,0.0
49.0,10.0,White,0.0
25.0,10.0,White,0.0
19.0,10.0,White,0.0
31.0,13.0,Black,0.0
29.0,13.0,White,0.0
23.0,10.0,White,0.0
79.0,10.0,White,0.0
27.0,9.0,White,0.0
40.0,12.0,White,0.0
67.0,6.0,White,0.0
18.0,7.0,White,0.0
31.0,4.0,White,0.0
18.0,9.0,White,0.0
52.0,13.0,White,0.0
46.0,9.0,White,0.0
59.0,9.0,White,0.0
44.0,9.0,White,14344.0
