0,13.0,White,2174.0
0,13.0,White,0.0
0,9.0,White,0.0
0,7.0,Black,0.0
0,13.0,Black,0.0
0,14.0,White,0.0
0,5.0,Black,0.0
0,9.0,White,0.0
0,14.0,White,14084.0
0,13.0,White,5178.0
0,10.0,Black,0.0
0,13.0,Asian-Pac-Islander,0.0
0,13.0,White,0.0
0,12.0,Black,0.0
0,11.0,Asian-Pac-Islander,0.0
0,4.0,Amer-Indian-Eskimo,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,14.0,White,0.0
0,16.0,White,0.0
0,9.0,Black,0.0
0,5.0,Black,0.0
0,7.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,Black,0.0
0,7.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,5.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,Black,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,11.0,White,0.0
0,11.0,White,0.0
0,10.0,Other,0.0
0,9.0,White,0.0
0,15.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,3.0,White,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,9.0,White,5013.0
0,13.0,White,2407.0
0,4.0,White,0.0
0,9.0,White,0.0
0,16.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,Black,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,6.0,White,0.0
0,7.0,White,0.0
0,4.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,14344.0
0,9.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,5.0,White,0.0
0,16.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,10.0,Black,0.0
0,9.0,Asian-Pac-Islander,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,16.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,9.0,Black,0.0
0,14.0,White,0.0
0,13.0,White,15024.0
0,14.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,7688.0
0,6.0,White,34095.0
0,7.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,15.0,White,0.0
0,9.0,White,0.0
0,10.0,White,4064.0
0,9.0,White,0.0
0,5.0,White,0.0
0,10.0,White,0.0
0,11.0,Black,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,13.0,Black,0.0
0,13.0,White,0.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,9.0,White,0.0
0,9.0,White,4386.0
0,13.0,White,0.0
0,12.0,Black,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,13.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,Black,0.0
0,9.0,White,0.0
0,13.0,Black,0.0
0,2.0,White,0.0
0,9.0,White,0.0
0,14.0,Asian-Pac-Islander,0.0
0,9.0,Asian-Pac-Islander,0.0
0,14.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,14.0,White,0.0
0,7.0,White,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,Black,0.0
0,10.0,White,0.0
0,10.0,Black,0.0
0,4.0,White,0.0
0,10.0,White,0.0
0,9.0,Black,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,14.0,White,0.0
0,16.0,White,0.0
0,10.0,Black,0.0
0,10.0,White,0.0
0,13.0,Black,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,3.0,White,0.0
0,10.0,White,0.0
0,14.0,White,14084.0
0,14.0,White,7298.0
0,9.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,13.0,Black,7298.0
0,9.0,White,0.0
0,9.0,White,15024.0
0,7.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,10.0,Amer-Indian-Eskimo,0.0
0,9.0,Asian-Pac-Islander,0.0
0,4.0,White,0.0
0,13.0,Black,0.0
0,12.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,6.0,White,0.0
0,10.0,White,0.0
0,2.0,White,0.0
0,9.0,Black,0.0
0,9.0,Black,0.0
0,1.0,White,0.0
0,9.0,White,0.0
0,6.0,Amer-Indian-Eskimo,0.0
0,9.0,White,1409.0
0,11.0,White,0.0
0,9.0,White,0.0
0,7.0,Black,3674.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,10.0,Other,0.0
0,15.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,9.0,White,0.0
0,15.0,White,0.0
0,13.0,Black,0.0
0,6.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,4.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,10.0,White,4064.0
0,7.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,5.0,White,1055.0
0,14.0,White,2407.0
0,14.0,White,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,10.0,White,7298.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,7298.0
0,13.0,White,0.0
0,10.0,White,5178.0
0,12.0,Black,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,14.0,White,15024.0
0,15.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,4.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,13.0,Black,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,14.0,Asian-Pac-Islander,3464.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,7688.0
0,10.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,9.0,White,4386.0
0,10.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,12.0,White,0.0
0,12.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,14.0,Asian-Pac-Islander,7298.0
0,10.0,Black,0.0
0,13.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,3.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,11.0,Black,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,2050.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,11.0,White,0.0
0,6.0,White,0.0
0,9.0,White,0.0
0,3.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,9.0,Black,0.0
0,9.0,Black,0.0
0,12.0,White,0.0
0,11.0,White,7298.0
0,9.0,White,7298.0
0,9.0,White,0.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,7.0,White,0.0
0,11.0,White,0.0
0,12.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,7.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,7.0,Other,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,5.0,White,0.0
0,6.0,White,0.0
0,14.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,7.0,White,0.0
0,11.0,White,0.0
0,9.0,Black,0.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,3.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,12.0,White,0.0
0,13.0,White,7688.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,11.0,White,0.0
0,4.0,Other,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,Black,0.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,16.0,White,15024.0
0,10.0,White,0.0
0,8.0,White,0.0
0,2.0,White,0.0
0,7.0,White,0.0
0,7.0,Black,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,7.0,White,2176.0
0,13.0,White,0.0
0,9.0,White,0.0
0,6.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,13.0,White,2174.0
0,12.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,14.0,White,0.0
0,9.0,Black,594.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,5.0,White,0.0
0,10.0,White,0.0
0,9.0,Black,0.0
0,9.0,Amer-Indian-Eskimo,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,12.0,Black,0.0
0,9.0,White,0.0
0,11.0,Asian-Pac-Islander,0.0
0,9.0,White,0.0
0,10.0,Black,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,12.0,White,0.0
0,9.0,Black,0.0
0,13.0,White,0.0
0,2.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,14.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,13.0,White,0.0
0,5.0,White,0.0
0,10.0,White,0.0
0,6.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,8.0,Black,594.0
0,10.0,Black,0.0
0,2.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,13.0,White,15024.0
0,9.0,White,0.0
0,9.0,White,0.0
0,12.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,3.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,13.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,3.0,Black,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,10.0,Amer-Indian-Eskimo,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,13.0,White,15024.0
0,9.0,White,7688.0
0,10.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,7.0,Other,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,12.0,White,0.0
0,15.0,White,20051.0
0,8.0,White,0.0
0,2.0,Black,0.0
0,11.0,White,0.0
0,13.0,White,0.0
0,9.0,Black,0.0
0,10.0,White,0.0
0,16.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,6.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,9.0,Black,0.0
0,11.0,Black,0.0
0,7.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,Black,0.0
0,13.0,White,0.0
0,9.0,Amer-Indian-Eskimo,0.0
0,14.0,White,5013.0
0,4.0,White,0.0
0,9.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,11.0,White,0.0
0,16.0,White,0.0
0,13.0,White,0.0
0,8.0,White,0.0
0,12.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,7.0,White,0.0
0,6.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,Asian-Pac-Islander,0.0
0,4.0,White,0.0
0,13.0,White,7688.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,Amer-Indian-Eskimo,0.0
0,15.0,White,0.0
0,10.0,White,2174.0
0,13.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,4.0,White,0.0
0,5.0,White,0.0
0,12.0,White,0.0
0,9.0,Black,0.0
0,14.0,White,0.0
0,9.0,Amer-Indian-Eskimo,0.0
0,9.0,Black,0.0
0,6.0,White,0.0
0,14.0,White,6849.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,1055.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,15.0,White,15024.0
0,13.0,White,0.0
0,7.0,Black,0.0
0,5.0,Black,0.0
0,11.0,White,0.0
0,5.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,10.0,Black,0.0
0,6.0,Black,0.0
0,10.0,White,15024.0
0,13.0,Black,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,13.0,White,15024.0
0,3.0,White,0.0
0,16.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,White,5178.0
0,10.0,White,0.0
0,16.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,White,4101.0
0,16.0,Asian-Pac-Islander,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,5.0,White,1111.0
0,9.0,White,0.0
0,4.0,White,0.0
0,9.0,White,0.0
0,8.0,Black,0.0
0,14.0,White,0.0
0,10.0,White,0.0
0,14.0,White,0.0
0,10.0,White,0.0
0,12.0,White,8614.0
0,10.0,White,3411.0
0,9.0,Black,0.0
0,7.0,Asian-Pac-Islander,0.0
0,5.0,White,0.0
0,10.0,White,0.0
0,7.0,White,0.0
0,7.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,2597.0
0,8.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,10.0,Black,0.0
0,7.0,White,0.0
0,9.0,White,0.0
0,4.0,White,0.0
0,13.0,White,0.0
0,14.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,10.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,12.0,White,0.0
0,14.0,White,0.0
0,14.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,16.0,White,25236.0
0,13.0,White,0.0
0,8.0,Black,0.0
0,10.0,Black,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,13.0,White,0.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,11.0,White,4386.0
0,13.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,13.0,White,4650.0
0,9.0,White,0.0
0,13.0,White,7298.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,7.0,White,9386.0
0,10.0,White,0.0
0,10.0,Asian-Pac-Islander,0.0
0,11.0,White,0.0
0,11.0,White,0.0
0,10.0,Black,0.0
0,10.0,White,2407.0
0,10.0,Black,0.0
0,13.0,White,0.0
0,9.0,Black,594.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,14.0,White,14084.0
0,11.0,White,0.0
0,8.0,White,0.0
0,13.0,White,0.0
0,9.0,White,7688.0
0,10.0,Black,0.0
0,7.0,Black,0.0
0,13.0,White,0.0
0,13.0,White,7688.0
0,13.0,White,0.0
0,6.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,16.0,White,0.0
0,13.0,White,0.0
0,6.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,13.0,White,0.0
0,9.0,White,0.0
0,10.0,White,0.0
0,3.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,14.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,11.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,13.0,Other,0.0
0,10.0,Black,0.0
0,9.0,White,0.0
0,8.0,White,0.0
0,9.0,White,0.0
0,9.0,White,1055.0
0,11.0,White,0.0
0,13.0,White,0.0
0,10.0,White,0.0
0,9.0,White,2463.0
0,9.0,White,0.0
0,10.0,Black,0.0
0,9.0,White,0.0
0,9.0,Black,0.0
0,14.0,White,0.0
0,13.0,White,0.0
0,12.0,White,0.0
0,9.0,Black,0.0
0,7.0,White,0.0
0,9.0,White,0.0
0,7.0,White,0.0
0,9.0,White,5178.0
0,14.0,White,0.0
0,13.0,White,3103.0
0,13.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,10.0,Black,0.0
0,10.0,White,0.0
0,10.0,White,0.0
0,6.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
0,10.0,White,0.0
0,9.0,White,0.0
0,9.0,White,0.0
0,11.0,White,0.0
